iter,train_loss,val_loss,grad_norm_post_clip,grad_norm_pre_clip,grad_norm_hc,grad_norm_base,lr,amax_fwd_max,amax_bwd_max,h_res_row_sum_max_dev,avg_attn_entropy,residual_norm_final
430.0,2.22660630941391,nan,0.96875,0.96875,0.2353515625,0.94140625,0.0003224999999999999,1.0,1.0,0.0,0.0,0.0
440.0,2.170641764998436,nan,0.76171875,0.76171875,0.10009765625,0.75390625,0.00032999999999999994,1.0,1.0,0.0,0.0,0.0
450.0,2.161938786506653,nan,0.94921875,0.94921875,0.1572265625,0.93359375,0.00033749999999999996,1.0,1.0,0.0,0.0,0.0
460.0,2.0939424708485603,nan,0.875,0.875,0.375,0.79296875,0.000345,1.0,1.0,0.0,0.0,0.0
470.0,2.0741057246923447,nan,0.7265625,0.7265625,0.2578125,0.67578125,0.00035249999999999995,1.0,1.0,0.0,0.0,0.0
480.0,2.02776300907135,nan,0.84375,0.84375,0.4375,0.72265625,0.00035999999999999997,1.0,1.0,0.0,0.0,0.0
490.0,2.0068917348980904,nan,0.64453125,0.64453125,0.1865234375,0.6171875,0.0003675,1.0,1.0,0.0,0.0,0.0
500.0,2.0082830265164375,nan,0.63671875,0.63671875,0.1923828125,0.60546875,0.000375,1.0,1.0,0.0,0.0,0.0
510.0,1.9753793254494667,nan,0.6171875,0.6171875,0.23046875,0.5703125,0.0003825,1.0,1.0,0.0,0.0,0.0
520.0,1.9027120396494865,nan,0.5390625,0.5390625,0.16015625,0.515625,0.00039,1.0,1.0,0.0,0.0,0.0
530.0,1.932003766298294,nan,0.79296875,0.79296875,0.271484375,0.74609375,0.00039749999999999996,1.0,1.0,0.0,0.0,0.0
540.0,1.903478890657425,nan,0.6328125,0.6328125,0.38671875,0.50390625,0.0004049999999999999,1.0,1.0,0.0,0.0,0.0
550.0,1.9304679930210114,nan,0.64453125,0.64453125,0.365234375,0.53125,0.00041249999999999994,1.0,1.0,0.0,0.0,0.0
560.0,1.8827701807022095,nan,0.546875,0.546875,0.1767578125,0.515625,0.00041999999999999996,1.0,1.0,0.0,0.0,0.0
570.0,1.8160594627261162,nan,0.46484375,0.46484375,0.1787109375,0.4296875,0.0004275,1.0,1.0,0.0,0.0,0.0
580.0,1.8275861665606499,nan,0.7109375,0.7109375,0.482421875,0.51953125,0.00043499999999999995,1.0,1.0,0.0,0.0,0.0
590.0,1.8463228046894073,nan,0.6953125,0.6953125,0.5234375,0.455078125,0.00044249999999999997,1.0,1.0,0.0,0.0,0.0
600.0,1.815489910542965,nan,0.55078125,0.55078125,0.2490234375,0.490234375,0.00045,1.0,1.0,0.0,0.0,0.0
610.0,1.8190587908029556,nan,0.58984375,0.58984375,0.3125,0.5,0.0004575,1.0,1.0,0.0,0.0,0.0
620.0,1.788233533501625,nan,0.416015625,0.416015625,0.1796875,0.375,0.0004649999999999999,1.0,1.0,0.0,0.0,0.0
630.0,1.808935709297657,nan,0.625,0.625,0.435546875,0.44921875,0.00047249999999999994,1.0,1.0,0.0,0.0,0.0
640.0,1.833151951432228,nan,0.80078125,0.80078125,0.62890625,0.4921875,0.00047999999999999996,1.0,1.0,0.0,0.0,0.0
650.0,1.7620843797922134,nan,0.4140625,0.4140625,0.216796875,0.353515625,0.0004874999999999999,1.0,1.0,0.0,0.0,0.0
660.0,1.7540396600961685,nan,0.625,0.625,0.48828125,0.390625,0.000495,1.0,1.0,0.0,0.0,0.0
670.0,1.7189395725727081,nan,0.455078125,0.455078125,0.2236328125,0.396484375,0.0005024999999999999,1.0,1.0,0.0,0.0,0.0
680.0,1.7753124833106995,nan,0.40625,0.40625,0.2119140625,0.345703125,0.0005099999999999999,1.0,1.0,0.0,0.0,0.0
690.0,1.7135639488697052,nan,0.546875,0.546875,0.443359375,0.322265625,0.0005175,1.0,1.0,0.0,0.0,0.0
700.0,1.6930700615048409,nan,0.50390625,0.50390625,0.314453125,0.396484375,0.000525,1.0,1.0,0.0,0.0,0.0
710.0,1.7047411873936653,nan,0.5859375,0.5859375,0.482421875,0.33203125,0.0005325,1.0,1.0,0.0,0.0,0.0
720.0,1.677790805697441,nan,0.546875,0.546875,0.337890625,0.427734375,0.0005399999999999999,1.0,1.0,0.0,0.0,0.0
730.0,1.691551186144352,nan,0.56640625,0.56640625,0.46875,0.31640625,0.0005474999999999999,1.0,1.0,0.0,0.0,0.0
740.0,1.6939228773117065,nan,0.47265625,0.47265625,0.31640625,0.3515625,0.0005549999999999999,1.0,1.0,0.0,0.0,0.0
750.0,1.6833572909235954,nan,0.53515625,0.53515625,0.4296875,0.3203125,0.0005625,1.0,1.0,0.0,0.0,0.0
760.0,1.6506014838814735,nan,0.45703125,0.45703125,0.302734375,0.33984375,0.00057,1.0,1.0,0.0,0.0,0.0
770.0,1.6203495785593987,nan,0.412109375,0.412109375,0.28125,0.302734375,0.0005775,1.0,1.0,0.0,0.0,0.0
780.0,1.6744931563735008,nan,0.369140625,0.369140625,0.197265625,0.310546875,0.000585,1.0,1.0,0.0,0.0,0.0
790.0,1.6221925541758537,nan,0.3515625,0.3515625,0.173828125,0.306640625,0.0005924999999999999,1.0,1.0,0.0,0.0,0.0
800.0,1.6646786034107208,nan,1.25,1.25,1.2109375,0.31640625,0.0006,1.0,1.0,0.0,0.0,0.0
810.0,1.6019693464040756,nan,0.341796875,0.341796875,0.1787109375,0.291015625,0.000599997918132997,1.0,1.0,0.0,0.0,0.0
820.0,1.6053053513169289,nan,0.34375,0.34375,0.1826171875,0.291015625,0.0005999907215969208,1.0,1.0,0.0,0.0,0.0
830.0,1.6218181774020195,nan,0.5234375,0.5234375,0.412109375,0.322265625,0.0005999783848266887,1.0,1.0,0.0,0.0,0.0
840.0,1.6117734163999557,nan,0.443359375,0.443359375,0.33203125,0.294921875,0.0005999609080571749,1.0,1.0,0.0,0.0,0.0
850.0,1.6596058458089828,nan,0.39453125,0.39453125,0.2470703125,0.306640625,0.000599938291621112,1.0,1.0,0.0,0.0,0.0
860.0,1.5997796952724457,nan,0.35546875,0.35546875,0.2392578125,0.26171875,0.0005999105359490843,1.0,1.0,0.0,0.0,0.0
870.0,1.6051561385393143,nan,0.458984375,0.458984375,0.349609375,0.296875,0.0005998776415695197,1.0,1.0,0.0,0.0,0.0
880.0,1.5546540394425392,nan,0.294921875,0.294921875,0.1572265625,0.25,0.00059983960910868,1.0,1.0,0.0,0.0,0.0
890.0,1.549815371632576,nan,0.53125,0.53125,0.46875,0.251953125,0.0005997964392906482,1.0,1.0,0.0,0.0,0.0
900.0,1.577643297612667,nan,0.33203125,0.33203125,0.158203125,0.29296875,0.0005997481329373154,1.0,1.0,0.0,0.0,0.0
910.0,1.5486273914575577,nan,0.4609375,0.4609375,0.3828125,0.2578125,0.0005996946909683652,1.0,1.0,0.0,0.0,0.0
920.0,1.5750139579176903,nan,0.40625,0.40625,0.3125,0.259765625,0.0005996361144012556,1.0,1.0,0.0,0.0,0.0
930.0,1.5248654335737228,nan,0.478515625,0.478515625,0.40625,0.251953125,0.0005995724043511997,1.0,1.0,0.0,0.0,0.0
940.0,1.556406170129776,nan,0.431640625,0.431640625,0.3515625,0.25,0.0005995035620311453,1.0,1.0,0.0,0.0,0.0
950.0,1.5448886454105377,nan,0.40234375,0.40234375,0.31640625,0.2470703125,0.0005994295887517508,1.0,1.0,0.0,0.0,0.0
960.0,1.5107259526848793,nan,0.36328125,0.36328125,0.271484375,0.2421875,0.0005993504859213609,1.0,1.0,0.0,0.0,0.0
970.0,1.5090749263763428,nan,0.61328125,0.61328125,0.53515625,0.298828125,0.0005992662550459793,1.0,1.0,0.0,0.0,0.0
980.0,1.5181985944509506,nan,0.330078125,0.330078125,0.2333984375,0.232421875,0.0005991768977292406,1.0,1.0,0.0,0.0,0.0
990.0,1.5541013479232788,nan,0.498046875,0.498046875,0.439453125,0.234375,0.0005990824156723795,1.0,1.0,0.0,0.0,0.0
1000.0,1.5145559087395668,1.522823495864868,0.37890625,0.37890625,0.294921875,0.2373046875,0.0005989828106741978,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1010.0,1.527438648045063,1.522823495864868,0.302734375,0.302734375,0.189453125,0.236328125,0.0005988780846310313,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1020.0,1.540562391281128,1.522823495864868,0.314453125,0.314453125,0.1728515625,0.26171875,0.0005987682395367127,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1030.0,1.4833600372076035,1.522823495864868,0.337890625,0.337890625,0.25390625,0.2216796875,0.0005986532774825343,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1040.0,1.5006881803274155,1.522823495864868,0.341796875,0.341796875,0.25390625,0.23046875,0.0005985332006572083,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1050.0,1.5233344361186028,1.522823495864868,0.333984375,0.333984375,0.2490234375,0.2236328125,0.000598408011346824,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1060.0,1.497143916785717,1.522823495864868,0.376953125,0.376953125,0.291015625,0.2412109375,0.0005982777119348053,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1070.0,1.4767307192087173,1.522823495864868,0.625,0.625,0.58203125,0.2236328125,0.0005981423049018655,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1080.0,1.4932725131511688,1.522823495864868,0.326171875,0.326171875,0.228515625,0.232421875,0.0005980017928259591,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1090.0,1.4631985425949097,1.522823495864868,0.447265625,0.447265625,0.38671875,0.2255859375,0.0005978561783822336,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1100.0,1.4163406565785408,1.522823495864868,0.447265625,0.447265625,0.392578125,0.2158203125,0.0005977054643429782,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1110.0,1.489125408232212,1.522823495864868,0.26953125,0.26953125,0.1484375,0.2255859375,0.0005975496535775705,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1120.0,1.443259336054325,1.522823495864868,0.35546875,0.35546875,0.279296875,0.2197265625,0.0005973887490524235,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1130.0,1.475640781223774,1.522823495864868,0.306640625,0.306640625,0.2158203125,0.21875,0.000597222753830927,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1140.0,1.4515748620033264,1.522823495864868,0.40625,0.40625,0.33203125,0.2314453125,0.000597051671073391,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1150.0,1.4372342303395271,1.522823495864868,0.2734375,0.2734375,0.166015625,0.2158203125,0.0005968755040369842,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1160.0,1.4540822952985764,1.522823495864868,0.2470703125,0.2470703125,0.1328125,0.2080078125,0.0005966942560756735,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1170.0,1.4287695437669754,1.522823495864868,0.33203125,0.33203125,0.2421875,0.228515625,0.0005965079306401585,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1180.0,1.4245764315128326,1.522823495864868,0.3046875,0.3046875,0.20703125,0.22265625,0.0005963165312778073,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1190.0,1.4131568521261215,1.522823495864868,0.275390625,0.275390625,0.169921875,0.2177734375,0.0005961200616325872,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1200.0,1.4430639073252678,1.522823495864868,0.361328125,0.361328125,0.294921875,0.2080078125,0.0005959185254449976,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1210.0,1.4107842147350311,1.522823495864868,0.380859375,0.380859375,0.318359375,0.2099609375,0.0005957119265519969,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1220.0,1.4625243544578552,1.522823495864868,0.470703125,0.470703125,0.421875,0.2109375,0.00059550026888693,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1230.0,1.4402501583099365,1.522823495864868,0.30078125,0.30078125,0.220703125,0.205078125,0.0005952835564794539,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1240.0,1.4497343748807907,1.522823495864868,0.43359375,0.43359375,0.37890625,0.2119140625,0.0005950617934554607,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1250.0,1.4239079803228378,1.522823495864868,0.39453125,0.39453125,0.328125,0.216796875,0.0005948349840369982,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1260.0,1.4494631811976433,1.522823495864868,0.400390625,0.400390625,0.34765625,0.1982421875,0.0005946031325421912,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1270.0,1.4140934199094772,1.522823495864868,0.2734375,0.2734375,0.177734375,0.20703125,0.0005943662433851575,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1280.0,1.3805617839097977,1.522823495864868,0.271484375,0.271484375,0.1806640625,0.203125,0.0005941243210759257,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1290.0,1.4121515676379204,1.522823495864868,0.33203125,0.33203125,0.251953125,0.21484375,0.0005938773702203477,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1300.0,1.4038694351911545,1.522823495864868,0.29296875,0.29296875,0.203125,0.2109375,0.0005936253955200117,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1310.0,1.4215384647250175,1.522823495864868,0.44921875,0.44921875,0.396484375,0.2138671875,0.0005933684017721528,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1320.0,1.4093046113848686,1.522823495864868,0.345703125,0.345703125,0.28125,0.2021484375,0.0005931063938695615,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1330.0,1.390314593911171,1.522823495864868,0.263671875,0.263671875,0.1806640625,0.193359375,0.0005928393768004907,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1340.0,1.3932118266820908,1.522823495864868,0.251953125,0.251953125,0.15625,0.1982421875,0.0005925673556485603,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1350.0,1.4032576531171799,1.522823495864868,0.326171875,0.326171875,0.2578125,0.2021484375,0.0005922903355926612,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1360.0,1.380092978477478,1.522823495864868,0.27734375,0.27734375,0.203125,0.1884765625,0.0005920083219068558,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1370.0,1.3900161162018776,1.522823495864868,0.26171875,0.26171875,0.1533203125,0.2119140625,0.000591721319960278,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1380.0,1.3983980640769005,1.522823495864868,0.34375,0.34375,0.28125,0.1962890625,0.0005914293352170313,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1390.0,1.3701209425926208,1.522823495864868,0.287109375,0.287109375,0.2119140625,0.1953125,0.0005911323732360845,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1400.0,1.3884155824780464,1.522823495864868,0.337890625,0.337890625,0.267578125,0.2041015625,0.0005908304396711654,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1410.0,1.3575224727392197,1.522823495864868,0.515625,0.515625,0.474609375,0.1982421875,0.0005905235402706539,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1420.0,1.3683647066354752,1.522823495864868,0.2890625,0.2890625,0.2177734375,0.19140625,0.0005902116808774724,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1430.0,1.3811623379588127,1.522823495864868,0.37890625,0.37890625,0.322265625,0.2001953125,0.000589894867428974,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1440.0,1.346885234117508,1.522823495864868,0.2431640625,0.2431640625,0.1435546875,0.1962890625,0.0005895731059568303,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1450.0,1.4013637751340866,1.522823495864868,0.279296875,0.279296875,0.1904296875,0.2041015625,0.0005892464025869155,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1460.0,1.3493799269199371,1.522823495864868,0.2451171875,0.2451171875,0.1474609375,0.1962890625,0.0005889147635391911,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1470.0,1.3433344662189484,1.522823495864868,0.248046875,0.248046875,0.166015625,0.18359375,0.0005885781951275866,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1480.0,1.3792384415864944,1.522823495864868,0.28515625,0.28515625,0.216796875,0.1845703125,0.0005882367037598792,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1490.0,1.3629051074385643,1.522823495864868,0.2177734375,0.2177734375,0.11181640625,0.1865234375,0.0005878902959375726,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1500.0,1.340649552643299,1.522823495864868,0.66015625,0.66015625,0.6328125,0.189453125,0.000587538978255772,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1510.0,1.3367151841521263,1.522823495864868,0.283203125,0.283203125,0.2099609375,0.189453125,0.0005871827574030601,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1520.0,1.3167091757059097,1.522823495864868,0.462890625,0.462890625,0.416015625,0.203125,0.0005868216401613679,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1530.0,1.3110974505543709,1.522823495864868,0.298828125,0.298828125,0.2265625,0.1943359375,0.0005864556334058476,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1540.0,1.339843899011612,1.522823495864868,0.32421875,0.32421875,0.265625,0.185546875,0.0005860847441047402,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1550.0,1.3744148164987564,1.522823495864868,0.2373046875,0.2373046875,0.1484375,0.185546875,0.0005857089793192432,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1560.0,1.3264410719275475,1.522823495864868,0.341796875,0.341796875,0.2890625,0.18359375,0.0005853283462033765,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1570.0,1.3554183542728424,1.522823495864868,0.271484375,0.271484375,0.1796875,0.2021484375,0.0005849428520038459,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1580.0,1.337173268198967,1.522823495864868,0.287109375,0.287109375,0.2236328125,0.1787109375,0.0005845525040599055,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1590.0,1.3635151162743568,1.522823495864868,0.578125,0.578125,0.546875,0.181640625,0.0005841573098032172,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1600.0,1.348805010318756,1.522823495864868,0.30078125,0.30078125,0.2392578125,0.181640625,0.0005837572767577101,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1610.0,1.352277897298336,1.522823495864868,0.267578125,0.267578125,0.1884765625,0.1884765625,0.0005833524125394367,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1620.0,1.3152479976415634,1.522823495864868,0.314453125,0.314453125,0.255859375,0.1806640625,0.0005829427248564285,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1630.0,1.3673785403370857,1.522823495864868,0.322265625,0.322265625,0.263671875,0.1875,0.000582528221508548,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1640.0,1.2669736966490746,1.522823495864868,0.2314453125,0.2314453125,0.1435546875,0.181640625,0.0005821089103873415,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1650.0,1.3138664662837982,1.522823495864868,0.392578125,0.392578125,0.34765625,0.18359375,0.0005816847994758883,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1660.0,1.349817968904972,1.522823495864868,0.236328125,0.236328125,0.1494140625,0.1826171875,0.0005812558968486491,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1670.0,1.3138695508241653,1.522823495864868,0.263671875,0.263671875,0.189453125,0.1826171875,0.0005808222106713115,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1680.0,1.3090235888957977,1.522823495864868,0.2578125,0.2578125,0.169921875,0.1943359375,0.000580383749200635,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1690.0,1.3329711481928825,1.522823495864868,0.453125,0.453125,0.41015625,0.1884765625,0.0005799405207842941,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1700.0,1.3412203937768936,1.522823495864868,0.349609375,0.349609375,0.2890625,0.1953125,0.0005794925338607191,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1710.0,1.28718800842762,1.522823495864868,0.310546875,0.310546875,0.2578125,0.1728515625,0.0005790397969589352,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1720.0,1.281293474137783,1.522823495864868,0.35546875,0.35546875,0.3046875,0.1826171875,0.0005785823186984001,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1730.0,1.2678418830037117,1.522823495864868,0.236328125,0.236328125,0.1650390625,0.1689453125,0.0005781201077888409,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1740.0,1.2998627722263336,1.522823495864868,0.265625,0.265625,0.1923828125,0.1845703125,0.0005776531730300868,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1750.0,1.38323412835598,1.522823495864868,0.255859375,0.255859375,0.1708984375,0.1904296875,0.0005771815233119025,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1760.0,1.2843241691589355,1.522823495864868,0.26953125,0.26953125,0.1884765625,0.19140625,0.0005767051676138189,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1770.0,1.2836998403072357,1.522823495864868,0.2333984375,0.2333984375,0.16015625,0.169921875,0.0005762241150049617,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1780.0,1.296381525695324,1.522823495864868,0.26171875,0.26171875,0.1845703125,0.185546875,0.0005757383746438792,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1790.0,1.2406389191746712,1.522823495864868,0.33984375,0.33984375,0.279296875,0.193359375,0.0005752479557783678,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1800.0,1.2730314582586288,1.522823495864868,0.23828125,0.23828125,0.15625,0.1796875,0.0005747528677452957,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1810.0,1.2896098271012306,1.522823495864868,0.263671875,0.263671875,0.1982421875,0.1728515625,0.0005742531199704254,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1820.0,1.314750149846077,1.522823495864868,0.37109375,0.37109375,0.32421875,0.1787109375,0.0005737487219682341,1.0,1.0,0.0,5.654112488031387,127.7896728515625
1830.0,1.2797868624329567,1.522823495864868,0.322265625,0.322265625,0.263671875,0.185546875,0.0005732396833417327,1.0,1.0,0.0,5.654112488031387,127.7896728515625
